language,text
0,только на кораблях
0,а также флаги
0,аршин киндяков да сто
0,могли выглядеть флаги
0,судов и торговлю
0,на знаменах и на прапорах
0,Лефорт или начало русского
0,флаги вместе с
0,построенный в Роттердаме
0,тотъ флагъ сiнiмъ святаго
0,Риддарсхольмской кирхе в
0,с красным Иерусалимским крестом
0,I создал ещё один
0,на средней белой полосе
0,по Волге и
0,орудиями и боевыми
0,В начале XVIII
0,подобную ошибку у составителей
0,Двуглавый орёл тогда ещё не
0,геральдикой и вексиллологией которых
0,гербовые цвета были
0,вывешивать в России в
0,Правительствующим Сенатом Российской империи
0,председательством адмирала Посьета
0,что Высочайшее утверждение в
0,использование иностранных флагов
0,Приказ по Военному
0,бабы русские рядются
0,реформе русского национального
0,российских военных летательных аппаратов была
0,государственный флаг СССР вытеснил из
0,На зданиях же
0,Советов принял новую редакцию Конституции
0,Советов была утверждена новая конституция
0,Государственный флаг Российской Советской
0,углу красного полотнища
0,на рисунке и схеме обратной
0,нарукавного шеврона цветов российского
0,сознании как символ всех
0,действующего государственного флага России на
0,об организации работы по
0,центральные газеты опубликовали сообщение ТАСС
0,а также средствам
0,собой полотнище из трёх
0,РСФСР представляет собой прямоугольное
0,символов Российской Федерации федеральными
0,Отношение ширины флага к
0,разрешающий любое уважительное использование Государственного
0,Ответственность за ненадлежащее использование
0,День Государственного флага Российской
0,толкования цветов Государственного флага Российской
0,существовали разнообразные трактовки значений этих
0,подобные расшифровки носят
0,были созданы флаги многих
0,не является намеренным
0,используется наравне с государственным флагом
0,Мстислава Удатного и внуков
0,орёл в качестве государственного
0,года вместо двух корон
0,печати между глав
0,Его Царского Величества Самодержавца
0,эпоху был в
0,сложных гербов за всю
0,помещались шесть щитов
0,восемь щитов княжеств и
0,Временное Всероссийское правительство
0,года в описание герба
0,герба с коммунистическими символами в
0,Российской Федерации проекты герба несли
0,однако стилистика описания была
0,груди орла находится
0,получил предварительное одобрение Верховного Совета
0,предлагавшийся герб с
0,Государственный герб Российской Федерации представляет
0,герба было исключено и
0,герба РФ и порядок
0,года указом Президента России в
0,Допускаются воспроизведение Государственного
0,Утверждённое президентом положение
0,Российской Федерации представляет
0,Государственного герба Российской Федерации
0,Российской Федерации допускается без геральдического
0,данных элементов в Государственном
0,двуглавого орла помещалось изображение герба
0,изображения герба Российской
0,рисунок герба России
0,все торжественные события сопровождались церковными
0,года Николай I
0,на слова Петра
0,выполнить оркестровку своему
0,году в печати появились
0,понравился вариант Сергея Михалкова и
0,вопрос о законодательном закреплении
0,в Госдуму новый
0,попал один из первоначальных вариантов
0,критике во время обсуждения
0,новый гимн по
0,гимна вызвало неоднозначную
0,гимна заимствованы из советской государственной
0,участием президента Путина и
0,общественных деятелей России поддержало
0,объединять нашу страну в
0,подписали Открытое письмо депутатам
0,время государственных похорон
0,предложил изъять из текста
0,государственного флага и других официальных
0,того на Парадах
0,территории Крыма располагаются субъекты
0,всё Северное Причерноморье
0,в сельской местности
0,другими населёнными пунктами
0,В Керчи имеется паромная
0,и тут же контрастом стоит
0,проникнута влиянием мусульманской
0,основе местных и пришлых
0,названы малые планеты Таврида и
0,На юге Крыма расположены
0,сельскохозяйственный институт специальных
0,Начало развития Крыма как
0,принимая сотни тысяч
0,расположенной в пределах административных
0,поставил перед руководителями задействованных силовых
0,обеспечении мира и спокойствия на
0,официальное обращение президента
0,РСФСР в состав Советской
0,Президиума ВС РСФСР о
0,а политические силы Крыма были
0,невмешательства России в
0,лозунги которой были восприняты значительной
0,с требованиями немедленной отставки
0,выступления в Киеве
0,и столкновений с
0,президенту и Кабмину
0,в Киеве и
0,добровольных дружин выступил
0,Клычников предложил инициировать проведение
0,подписал с оппозицией соглашение
0,возврату Крыма в
0,и председателем координационного
0,через которого им удалось
0,на территории Украины
0,и крымскими отрядами самообороны были
0,отрицательно ответить на оба
0,установлен переходный период
0,Устав ООН и Декларацию
0,к России рядом стран и
0,Соединенные Штаты Америки объявили о
0,татары высказали различные мнения
0,Евромайдане организованные группы крымских
0,Ленина в Симферополе прошёл
0,правам человека представило доклад о
0,МИД Украины вручил временному поверенному
0,Верховная рада Украины приняла закон
0,РФ по Украине и
0,России со стороны западных
0,движении за независимость нашли отражение
0,Украиной относительно принадлежности Крымского
0,присоединения Крыма к
0,РСФСР была образована многонациональная
0,последовало переселение на
0,как субъекта Союза ССР
0,Республику в пределах территории
0,года упоминание о
0,постановление о проведении общекрымского референдума
0,своей целью защиту
0,Верховного Совета автономии
0,Верховным Советом Крыма было
0,передаче Крымской области
0,при поддержке Республиканской партии Крыма
0,деятельности на защиту
0,была поддержана многими
0,в Крыму в связи с
0,и не был окончательно
0,не предусматривает возможности пребывания
0,Тогда Украина объявила о
0,Крым к Верховной
0,обвинил власти РФ
0,Европе станет противостояние в
0,привести к проведению в Крыму
0,придерживался иных взглядов на Голодомор
0,совета организаций российских
0,организовал массовые акции в поддержку
0,перед руководителями задействованных силовых ведомств
0,февраля российский спецназ
0,РФ удовлетворил официальное обращение
0,город федерального значения Севастополь были
0,Республика Крым и город федерального
0,Украины Автономная Республика Крым
0,вопрос изменения границ
0,и не являются
0,придерживаться нейтральной позиции
0,договор вступил в
0,то второй направлен на сохранение
0,Рамочной конвенции Совета Европы о
0,Украины и его военная поддержка
0,с регламентированным посещением
0,через Крым на территорию
0,постановление КС РФ
0,по вопросу потери
0,Путин внёс в Государственную
0,Польши и Великого
0,года Верховный Совет
0,Федерация является исторической преемницей предшествующих
0,культуры России указывают на
0,На поздних стадиях намечается переход
0,в степях южной
0,берёт начало от хвалынской культуры
0,и Валдайской возвышенности
0,сельскохозяйственных работ осуществлялась
0,которые нападали на граничащие
0,Волге становится Хазарский
0,возникает государство Волжская
0,племена не обладали политическим
0,с половецкими набегами из причерноморских
0,году Литва разбила татар
0,войск Дмитрия Донского отражены
0,произошла продолжительная борьба
0,походов Чингисхана и раздела захваченных
0,тем такой союз послужил утрате
0,независимого Русского государства связывается в
0,и послужили отправной точкой
0,Ивана III начинается раздача земель
0,Князь Василий III
0,Грозный венчался на царство
0,Опричнина вылилась в
0,держалась под знамёнами подряд много
0,России пришлось защищаться строительством
0,Тогда же после войны
0,Единственным препятствием при
0,с Польшей и Нерчинского договора
0,открыт Московский университет
0,Внук Екатерины II Александр
0,которое закрепило за Николаем
0,армию на основе всеобщей
0,долгое время Россия не вела
0,а в субботу и предпраздничные
0,в международный женский день
0,переворота генерала Корнилова в августе
0,Одним из очагов контрреволюции стал
0,Троцкий проиграл во внутрипартийной
0,экономики совпал с периодом Великой
0,поражения коммунистического движения
0,и до осенней распутицы
0,Встреча союзников на
0,советские учёные исследовали поверхность
0,к охлаждению отношений
0,всех постов и отправлен на
0,отставал от проходившей в западных
0,съезд КПСС изменил
0,этап борьбы с
0,проходят на фоне противостояния союзных
0,массовые демонстрации демократической
0,центр в лице Президента
0,и КГБ находящиеся
0,субъект международного права
0,РСФСР ратифицировал Беловежское
0,протокол об образовании
0,с себя полномочий Президента СССР
0,Совет РСФСР свои указом изменил
0,и была признана международным
0,Конституции и законах Союза
0,Первая чеченская война
0,В экономике продолжала
0,в России наблюдался экономический
0,день голосования На
0,а также в
0,появилось с середины XVII
0,года Пётр I
0,находится на границе Дагестана с
0,складчатости и современные тектонически
0,характеризуется наложенным современным вулканизмом
0,сосредоточено к востоку от
0,а также на
0,участки полупустынной зоны
0,также зависит от
0,встречается только на арктических
0,занимает также юг
0,в горах южной
0,и широколиственных лесах также водятся
0,и тот же субъект
0,СНГ было решено рассматривать Российскую
0,В историографии объединение северного и
0,военных походов и дипломатических усилий
0,Древняя Русь являлась крупнейшим
0,Древнерусское государство обладало достаточно
0,вступили в серию
0,распаду в середине XV века
0,Ряд реформ был
0,I был основан
0,морской войны и составляет
0,Францией почти полностью была
0,вошёл в историю мировой
0,первой мировой войны получил
0,года произошла Октябрьская
0,началась Гражданская война между большевиками
0,на преодоление международной изоляции и
0,и смогла достичь решающего
0,ходе битвы за
0,социализма и тесное сотрудничество
0,одной из основ разрядки международной
0,национальный доход СССР
0,гибели социалистического строя и распаду
0,в Совете Безопасности
0,также привели к резкому
0,и распоряжаться природными ресурсами
0,исполняющим обязанности президента Председателя Правительства
0,в значительной степени укрепило властную
0,Южной Осетии в результате которого
0,бедности и увеличился
0,в гражданской войне
0,выборам Президента России и после
0,но в ходе
0,из которых работает полномочный
0,федерации являются районы
0,оказывает содействие председатель Правительства
0,человек не может занимать
0,должности заместителей председателя Правительства
0,Федерации при условии выдвижения Государственной
0,структура правительства не регламентированы
0,на себя обслуживание внешнего
0,не имеет дипломатических отношений
0,традиционных великих держав
0,в том числе в страны
0,и два самостоятельных рода
0,службу по экстерриториальному принципу
0,воинской обязанности и
0,лет и иностранные
0,его отрицательный прирост в то
0,Объём валовой добавленной
0,почти полностью за счёт собственных
0,внешней торговли в
0,самая длинная железная дорога
0,Управление железными дорогами осуществляет Федеральное
0,большую роль в хозяйстве
0,России происходит активный рост
0,происшествий составляет в год
0,в таблицах перечислены
0,показателю на десятую
0,оценкам ФОМ месячная аудитория интернета
0,наибольшая плотность населения зарегистрирована
0,для России было характерно снижение
0,при этом высшая социальная
0,государственным языком Российской Федерации
0,индивидуально или совместно с
0,России живут христиане
0,система здравоохранения поднялась в рейтинге
0,снижение количество смертей от
0,Unit российская модель здравоохранения
0,уровень бедности в
0,Уровень занятости населения России
0,После кризиса на
0,то что женщины в России
0,годы трудоспособное население
0,не имеют права выдавать документы
0,профессий и направлений
0,годов Лысенко кампанией
0,советское время количество научных
0,научных организаций на полный
0,российские учёные занимали высокие позиции
0,насчитывается около четырёх тысяч
0,отличается высокой степенью
0,самобытным жанром былины и
0,появляется плеяда светских
0,российская архитектурная история продолжалась в
0,понимании появился в
0,царствование Елизаветы Петровны музыкальное
