language,text
5,у Палестини најстарије насеље
5,култивације житарица и
5,Хијику нема података о
5,Хијика и Мерсина
5,и меандри из којих се
5,Голупца и Доњег
5,Носици ових култура
5,у изради примитивног оруђа
5,Велики рудници у доба
5,следила се жила сулфидне
5,који је служио за дување
5,Ови догађаји служе као
5,средњонеолитска култура која
5,почетке сталног насељавања
5,левој већ почиње
5,У научној литератури се користе
5,класичном баденском и
5,је био од
5,култура која је назив добила
5,вишеструким укопима унутар једне гробне
5,који смењује бронзано доба и
5,везани су уз IX
5,везана за присуство црне
5,доводи до алата или
5,што се сматра почетком историографије
5,када су хетитски краљеви поклонили
5,су копља различите боје
5,Криту на планини
5,по налазима фибула и
5,на основу којих
5,украшене искуцаним орнаментом или фигуралним
5,Најчешће се користе једноставни
5,Латен је добио име по
5,Подунавља у овом периоду долазе
5,основу којих се
5,Матично подручје ове културе представља
5,којих најстарији подсећају
5,углавном још увек
5,Зооморфна и орнитоморфна
5,Њено матично подручје
5,јављају и делови коњске
5,су ношени на
5,се конични или шиљати
5,јављају фибуле са слободном
5,У фази Д јављају се
5,је да се керамика ради
5,Рим је почео са нападима
5,није дубље продирао
5,До те реформе
5,Провинцији и интензивно се
5,руковођење појединим привредним
5,У вези са тим помиње
5,је био надлежан и
5,из Црне Горе помињу
5,путева могу се узети
5,се чувају у лапидаријуму
5,подручјима од Панонске низије
5,сеобе нису значајно измијениле етнички
5,творевине под медитеранским утјецајима тек
5,Управо због тога
5,само су Енихејци лоцирани ближе
5,Илирија све више губио
5,северно од Епира
5,говорили посебним индоевропским
5,Црној Гори у
5,започињу интеграциони процеси који
5,као и очи и
5,се буди у Хрватској за
5,у енормним количинама
5,илирских племена били
5,је резултат дипломатског извештаја
5,гране индоевропске језичке
5,су висиле све
5,од печене глине за кување
5,Главно оружје ловца ипак
5,чињеница да су
5,га Илири користе још
5,братства и није
5,брз и великих маневарских
5,амулете како би се
5,Хрватске између ријека Арсиа
5,град Блато у
5,је рођен ту
5,се близу острва Битка код
5,су били у сукобу са
5,на хрватском делу
5,долази комерцијална линија
5,У раном средњем веку
5,је италијанска морнарица поражена од
5,је требало да
5,Због чињенице да је
5,царство је управљало свим
5,царство се одржало
5,све до модерног
5,Римско право остало је основа
5,са анексијом провинција у
5,императора изражена је
5,Рим није био
5,у оквире старих републиканских институција
5,као година кад
5,римских књижевника кад је постао
5,Тиберије је учествовао у Августовој
5,Тиберије је позван назад у
5,Постум Агрипа и
5,и који је
5,ратова у другој половини
5,бескрупулозном Луцију Елију Сејану
5,за време Тиберијеве
5,је поздравила одушевљена
5,је ускоро дошао у сукоб
5,политички изводљив док је Агрипина
5,прогласио Нерона за
5,побуниле су се
5,а победничке Вителије снаге ушле
5,Ускоро су га подржали и
5,војни заповедник који се
5,је сам био цензор и
5,изгласана је забрана сећања
5,који се показао
5,петнаест месеци проведених
5,руднике злата којима је управљао
5,се бавио пословима администрације
5,а касније из пореза
5,тада већ био
5,Хадријан се одлучио
5,на потенцијалне непријатеље
5,уметност чији је био велики
5,а још мање
5,се на гувернере
5,је распустио преторијанску
5,и Гету као
5,порески намети којима се издржавала
5,Каракалин едикт из
5,у рату са
5,и одбојног култа бога
5,рата са Парћанима у
5,војници који су прогласили Максимина
5,периода познатог као Криза
5,током којег је
5,цена и поскупљења
5,у тежак положај
5,и брзо могли
5,све већих потешкоћа у размени
5,је у источним деловима
5,класичне антике водио у
5,којих је већина имала
5,као највидљивији показатељ промене карактера
5,да би успешно
5,царством који је
5,сукоби са Сарматима на
5,победници из серије
5,У овом периоду такође
5,Аријево учење и
5,Константину II су припале
5,контролу над његовим провинцијама на
5,него што је могао
5,војску са истока у
5,и припадника разних
5,већи и спољни
5,великим масама прелазе залеђену Рајну
5,значај и као
5,а поријеклом је из
5,цивилне и увео
5,вријеме владавине водио
5,истраживања базирају на основу оскудних
5,једне далматинске породице ниског
5,цара једногласно су се изјасниле
5,да је био умешан у
5,издешавало током године која је
5,Сенату бивало све више
5,и успело без
5,Јулијан је узео
5,било подељено између њих
5,пао је у бедну
5,одбијена навала Алемана који су
5,постигнућа захваљујући којима
5,у Никомедију Диоклетијан
5,како је Диоклетијан на
5,прилици да видите
5,другачијем у односу на
5,била доведена двојица
5,читаво Царство одређују наднице радника
5,тако страховит како се обично
5,део паметне и добро
5,имао на уму жељу
5,будући да је
5,исто тако уперена против власти
5,наћи још један
5,коју је изградио цар
5,због добре очуваности и
5,и у своје време је
5,у средини сваког од
5,пута од Сплита до
5,Роберт Адам је испитао остатке
5,када је Диоклецијан абдицирао
5,радионицама које су се
5,Било је четири
5,горњим деловима су изложени
5,са два низа колона
5,се сагледати потпун распоред
5,изградња романичког звоника
5,је израдио дрвена врата катедрале
5,деловима Диоклецијанове палате стварају
5,године уврштен у
5,као локација за снимање четврте
5,Хрватској и административно средиште
5,као увећавање за палату
5,Због свог географског положаја подручје
5,Сплита повезује с градњом Диоклецијанове
5,Најновија од теорија тврди
5,идући су остаци древног града
5,објављеном снимку видео
5,након тога трајао
5,слично као и
5,је подигао православну
5,стране је извесни
5,Срби Далматинци и
5,градић Супетар на острву
5,који су потпуно неплански
5,требало да омогуће да Сплит
5,у самом Сплиту
5,Марцелина који је
5,принц који је на
5,на место врховног команданта римске
5,проширио своју власт
5,нису планирали да остану ту
5,лука и туристичка атракција смештена
5,одбране а у
5,бронзаног и гвозденог
5,избеглице из римског града
5,српска већина је асимиловала
5,су били принуђено да од
5,највећи степен развоја доживљава
5,су Дубровчани већ били себи
5,Тај је харач у
5,Поред више католичких
5,донео одлуку о увођењу
5,На ширем простору
5,укључујући и један
5,и брзо заузима територију
5,повлачи војску северно од
5,и обнављају Дубровачку
5,од најлепших зидина у
5,ова тврђева је грађена као
5,врата од Пила
5,Са десне стране се налази
5,са црквом и звоником
5,разваљен и саграшен у старом
5,у Дубровнику која се још
5,стилу са богатом декорацијом Ђовани
5,наредбе сената и на којем
5,у којој је и
5,стилу готике и ране ренесансе
5,кнежев Двор добио
5,знатно истицала у погледу градње
5,Изе палате се
5,Са гундулићеве пољаве води широко
5,са Плацом се протежу
5,и трајала је
5,ренесансном стилу коју
5,наводно захватила у
5,их заштити од новог таласа
5,у њој довољно опремљеној
5,православну цркву Дубровчани
5,властелин Трајан Гундулић ишао у
5,године је постављен
5,учитељ Јован Новаковић и
5,У Дубровнику је постојала
5,двору или у вили на
5,то је била елита
5,Мештровић и исти
5,чега у самом Дубровнику
5,и Помпеја град је опседао
5,Словени током инвазије града
5,је био конзул за вријеме
5,разлика у односу на данашње
5,постојала је држава
5,уклесан на унутрашњој страни величанствених
5,која су упућивала на њихову
5,са раније досељеним
5,и у хрватској
5,кнежевина на подручју Далмације и
5,да се у
5,документ у којем се
5,изворима Срби се као народ
5,под византијском влашћу и
5,да се поклони новом
5,Франци су одлучили да поново
5,краљевство између Драве и Саве
5,Франачки хроничар Ајнхард у
5,хрватској и делу
5,усталио у делу
5,сам био на
5,код Антона Томажа Линхарта
5,у Ајнхардово време хрватско се
5,новом феудалном устројству утемељеном
5,целу далматинску обалу и
5,је у бици код
5,годишњим зборовима помоћу
5,започело извршавање законодавне улоге
5,искористио борбу за престо
5,је босански бан
5,док је хумски кнез
5,Лудовик I је приморао
5,јер је властела покушавала
5,Луксебуршког чиме је и означен
5,Твртко проширио своју власт на
5,а војводу Хрвоја именује сплитским
5,препуштена слабим домаћим
5,касарну у Јајцу
5,се јављају и
5,године када су је
5,примило хришћанство средином
5,је промена у
5,с обала Средоземног мора на
5,у граду је постало толико
5,писању су кориштени глагољица и
5,хуманизма и барока
5,почетком XVII века
5,република је имала конзулате и
5,конзулат Дубровачке републике за целу
5,сахрањен у цркви
5,један од најистакнутијих хрватских сликара
5,путовања Ивековић израдио
5,Првог светског рата сликао је
5,непосредне и свеже скице
5,краља Звонимира бенедиктинском манастиру за
5,је словенско писмо које је
5,је глагољица из Паноније
5,се може рећи да су
5,та легенда разбијена и
5,глагољица сачињена према грчком
5,Ћирило угледао на источњачке
5,о народима је назив који
5,анализом дела установљено је
5,језик коришћен у
5,користио Хронику Теофана Исповедника са
5,и савладара Романа
5,текста почеле су
5,овог списа се оспорава
5,заузима једно од
5,тешко одвојити шта је писао
5,круга је компилаторски али
5,Порфирогенит даје податке о
5,пише о доласку Срба
5,и доноси опис византијских обреда
5,је он бранио и да
5,је упорно ишао за
5,од своје енергије и
5,је њена странка била
5,да је то дело противно
5,које је склапао
5,били су противници
5,Затекла га је негде
5,С Чаславом је
5,побудну панонских и карантанских Словена
5,Побожни именовао је Ајнхарда
5,поменуо и неке
5,Џоу све до династије Хан
5,али и вазали који
5,данак за своју
5,су кнежевине Влашка
5,насељавали и којом су владали
5,некадашње Римске Галије и
5,Риму јер је у
5,Из грађанског рата као победник
5,Између две државе избија рат
5,успио да заустави арапску
5,војске која је била састављена
5,и имовинском раслојавању
5,били су познати
5,Велики је дошао
5,раздор међу њихове
5,крунисао Карла Великога за римског
5,донело је Карлу
5,међусобним ратовима франачки владари дају
5,Главна заслуга франачке државе јесте
5,бројем деце могли су
5,добру опремљену и
5,чланови краљевске дружине и родовска
5,на свом двору
5,престоницу него су се селили
5,Сматра се за једног
5,године и тако постао први
5,низ законских прописа и унео
5,познат под именом Ласло
5,I који је
5,Ладислав је присуствовао овом чину
5,очеве поседе и
5,је да подели
5,војводства своје браће Ладислава
5,да освоји и од Шоломона
5,успео да освоји тврђаву
5,и његовог сина Емерика
5,После смрти краља Стефана
5,смрти Ладиславовог свекра
5,територије данашње Хрватске
5,III који је био
5,два нећака Коломана
5,је одлучио да помогне својим
5,Званично је проглашен за
5,ограничена власт хрватског
5,Стефану III у бици
5,је Алмош без
5,Урбана да се сачека
5,је мост коначно
5,оставити свога брата Балдуина
5,претходник Ладислав пружао је немачком
5,побуну брат Алмош који је
5,градови уживали су бројне
5,Пољску где је
5,Хрватску турска лака коњица
5,феудалне снаге на
5,ће их обухватом тући
5,дувао је јак
5,Србије под заповедништвом
5,снажно Хрватско краљевство
5,сведено на уски појас
5,и турске војске предвођене Сулејманом
5,је била подељена
5,како би искористила предност терена
5,али су се турске
5,Битка се понекад
5,био способан да заведе
5,Фридрих је имао сина
5,који позива браћу у
5,што је функциу
5,је у бици
5,северне делове данашње
5,унутар Краљевине Угарске у саставу
5,Троједна краљевина била је
5,уједно био и први
5,да Хрватска тиме ојача
5,странке у Хрватској
5,је доказано да су
5,је владина странка добила тек
5,верски састав становништва био је
5,учешћем у бици
5,дао Међимурје са
5,с циљем да
5,Николе Зринског описао је
5,слави као највећи
5,Зринског и отоманских снага
5,утврђење Сигет било је кључна
5,постао упориште турских нападачких одреда
5,положаје на масиву Велике Капеле
5,и омогућила војводствима
5,с јаком војском у
5,пресудна за одбрану преостале
5,су до колена потукли
5,искористили и у
5,сели се посљедња већа
5,али је поражен у бици
5,и Дрниш све до
5,поморске битке на Егејском
5,мањих острва изван
5,конфликта Порте са Персијом
5,упутили ка маленом утврђењу
5,хришћанских држава на
5,успео да спречи долазак
5,тадашњег султана Ибрахима
5,освојене области на
5,је успео зауставити флоту капудан
5,се вратили у Дарданеле
5,османску ескадрилу и потопио им
5,Следеће две године на мору
5,држала блокаду па су је
5,снаге да их трајно
5,могла да очекује већу
5,и робова који су
5,стране зараћене стране
5,је две године
5,се одрекне великог дела
5,Турци су своје проблеме са
5,Након успеха у
5,Турски војници поражени су
5,чега Турска објављује рат
5,приликом којих је
5,лига ратовали су против
5,начине покушавали да
5,Косову и Метохији и трајно
5,да је већина
5,етнички центар се сели
5,је велики број исељеника
5,монаси који су учествовали у
5,не оста десети
5,тајни царски саветник
5,предлог да се бану Јелачићу
5,када хрватска левица врши
5,развојачења и ослобођења Војне
5,народа побила је и повјешала
5,је написао и за
5,мушки потомак Хабзбуршке
5,наследним аустријским земљама
5,као други син цара
5,су одбациле одредбе
5,којим је регулисано питање наследства
5,желео осигурати престо
5,санкцију из обзира према угарском
5,и све њене прекоморске поседе
5,гувернер покрајине од
5,повукла се са Виса
5,свих тих догађаја Бечки
5,личе по свему на
5,којег је постојала централна дирекција
5,на хрватском језику Il
5,На основу тог се у
5,исцртавање политичке мапе
5,острвима и над Сејшелима
5,на термин Угарско приморје када
5,самосталне општине те се данас
5,Таква неоспорива моћ је
5,централан за питање раздвајања у
5,се Зеитгеист решава на
5,би поново успоставиле политичку
5,да науче тај
5,тосканским дијалектима које
5,као прва национална
5,Јакобс ЏеX зипови
5,писци такође су својим родним
5,је антикварни Франциско Мишел
5,и Велшки и ирски језици
5,израстао је из романтичног национализма
5,одлучио да се
5,је у помоћ побуњеним грађанима
5,стране припремале су се
5,командом фелдмаршала Ивана Паскевича
5,мађарске снаге под командом генерала
5,се држао све до
5,крају у Торино
5,којој је у томе
5,Потписали су је
5,закона након што је усвојена
5,половину државе и
5,слома Аустроугарске у Првом светском
5,ју је истовремено стављала
5,али је она до краја
5,по Цариградској конференцији великих
5,аутономну покрајину Источну
5,преносом Тесалији у састав Грчке
5,Ми ћемо поново
5,Федералисти су присталице
5,био атентат на наследника
5,источноевропских низија и ограничена
5,Анадолије су биле
5,Аустроугарска није хтела да
5,Словена и ослобођење
5,је истакао да су
5,способност Британије да се свеукупно
5,мобилизацију и изненадни снажан заобилазни
5,која је представљала срце немачке
5,али је захтев
5,је обећала подршку аустроугарској инвазији
5,Заповедник аустроугарске војске
5,до преусмерења немачких снага намењених
5,окупирао Немачку Самоу
5,рупу у савезничким
5,претрпеле више губитака од
5,Непријатељ је успео
5,да наша није нанела довољне
5,задрже избочину која брани равницу
5,кодификован у неколико међународних споразума
5,командовао вицеадмирал Рајнхард
5,због чега су посаде трговачких
5,пошто се борила
5,успехе којих је ослободила
5,устаници су за
5,да изгради железничку пругу
5,сачињавале ове главне
5,отпор две и
5,она је имала своје претензије
5,и Падови у пролеће
5,У борбама у Европи учествовало
5,су две у
5,трупа у подручје све док
5,војске навео је немачку
5,је убиством њеног
5,слабе Привремене руске
5,кроз Украјину без
5,у неутралисању опасности од немачких
5,код Кобарида је навела
5,могу да победе у
5,и захтевао да се прекину
5,Мексико би објавио рат
5,да је спречио уплитање земље
5,У серији битака на Азијаћо
5,су зауставили напредовање Немаца уз
5,производ је износио
5,офанзиви су се Немци жестоко
5,о непријатељу на свом
5,Канађанима и Првом армијом и
5,од стране Британских експедиционих снага
5,са врхова и приближавајући се
5,а на другој
5,новембра објавио да је
5,су успели да зауставе
5,добили довољно времена да
5,са примирјем у
5,примирје али су
5,веровали да рат
5,немачка војска се повукла
5,са Турском је
5,био мир из
5,захваљујући Црвеном крсту и
5,су заробљеници Чешке легије пуштени
5,Етничка чишћења хришћанског
5,је заклан тако да на
5,Француској и САД и
5,је стегао могућности некада великих
5,је имала потребу да замени
5,мушкарац обуче униформу тако
5,Британија се обратила
5,је као судар
5,минобацачка и митраљеска индиректна
5,којој је за сваки освојени
5,фронту опремљени су првим примитивним
5,извиђање и блиску подршку трупама
5,ХМС Фјуријус бомбардовали хангаре
5,повећања оперативног радијуса дејства својих
5,и да се спасе
5,са унутрашњим сагоревањем и унапређивање
5,почели да користе рефлекторе као
5,су пошли за војском преко
5,које почела у последњим месецима
5,Хитлер је захваљујући немачком незадовољству
5,што је довело
5,Галипољу је у
5,они који су се
5,Ратом нација и Ратом
5,како би спречили људе из
5,одлуку да се директно
5,на краља Југославије Александра
5,претходног договора са црногорским краљем
5,Бачку и Барању
5,Сплиту је основана Организација
5,у Загребу је формирана
5,Након уједињења решавало се
5,када је хрватски сепаратизам
5,и Чехословачке против
5,и сарадњи са
5,Након уједињења централна
5,док су бивши крајеви
5,напоре да изгради
5,био динар Краљевине
5,међу којима се истицала
5,путеви на подручју Аустроугарске
5,је била велика потреба
5,постојало велико фудбалско
5,територијална јединица унутар
5,сматрао оно којим
5,Цветковић је одредио срезове у
5,одустаје од плебисцита и
5,Мачеков предлог да
5,Против споразума била
5,расположење за њихово потискивање и
5,тврди да су захваљујући
5,а остали већи
5,само у општинама у којима
5,буне од којих треба издвојити
5,становништву и припадницима и
5,и укидање права других
5,иду заслуге о
5,Прагу сарађујући с чешким
5,у којој живе само
5,Дом се чак хвалио
5,требало да буде
5,је за тај посао достављан
5,докаже да је био пријатељ
5,збуњеног малограђанског интелектуалца колебљиве
5,и помањкања такта доводи у
5,министар просвете Краљевине
5,породица међу Србима у
5,угледу није превише наудило
5,се разишао са Давидовићем
5,своју странку с
5,на челу са
5,Држава се номинално састојала
5,прикључење Српске Војводине
5,а по градовима беснеле демонстрације
5,мађарске снаге слично
5,брзо схватило да једину алтернативу
5,свог тада малолетног сина
5,је убијен Краљ Александар Обреновић
5,у Балканским ратовима
5,светског рата Краљевина Србија
5,Овај изузетно значајан период за
5,конгресу по питању
5,у свечаној аудијенцији био
5,сином Александром у
5,млади краљ присуствовао бденију у
5,настаје сукоб између
5,на политичке слободе Устава
5,Устав који поред ублажавања
5,тежити да спроводи
5,је био доведен на
5,везе показале су
5,Босне и Херцеговине од
5,означавају два рата вођена у
5,Букурешки мир из
5,прокламација Краља Петра којом
5,организације Млада Босна
5,рату је настао
5,Народни Одбор из Новог
5,династије Карађорђевића и одлука
5,Краљевина Србија била
5,вароши Нишу и уместо ње
5,веома избјегавано слање женске дјеце
5,карактеристика Србије и у време
5,проширила се и на
5,радионица Географског одељења
5,уједињења са Сремом
5,су постојали ранији планови
5,у принципу постојао
5,погледу постављања судија и распуштања
5,министри нису морали бити из
5,предвиђени и посебни управни
5,је да није могуће одржати
5,у Хрватска републиканска сељачка
5,права и аграрну
5,у скупштини и
5,поштују одредбе Крфског
5,Радић је је
5,инвазије на Југославију у
5,над великим делом територија
5,и неутрална током трајања
5,Један аргумент је да либерализам
5,термин лице у оперативном језику
5,Олимпија де Гуж у
5,да се поништи употребом речи
5,у квалитету и
5,индустрија припао становништву
5,перспективу једнакости и њеног
5,универзалних моралних закона познатих
5,да воде службу у присуству
5,сви људи једнаки у очима
5,Многи критикују егалитаризам због његовог
5,својој супротности Теорија
5,јасно га разликујућу од социјално
5,диктатуре био је нарочити саветодавни
5,сви министри су чинили Министарски
5,је могла уређивати односе само
5,случају болести која није
5,Хрвата и Словенаца је
5,полагали заклетву на верност
5,су чинила три државна саветника
5,или председник Министарског савета
5,одсутан или спречен
5,ће краљу бити верни
5,оптужити краљ и
5,бановина у саставу
5,Атентат у Народној скупштини је
5,Радића и Прибићевића
5,Александра Карађорђевића и
5,групу хрватских народних посланика на
5,племе је подијељено
5,покушала терористичким акцијама да
5,Пуниша Рачић је од
5,ће Рачић бити стварни вођа
5,оптужбе које су стизале из
5,преноси и у народ
5,питањем да ли они то
5,стјекао у рату
5,са говорнице с
5,стенографи су се разбјежали
5,поднио кривичну пријаву за
5,су народни посланици
5,у којем Краљевину Југославију
5,су извршене одмах по
5,добио разлог за завођење
5,Ријеч је о
5,да је Корошец желио да
5,која је сваки час требало
5,дуго сматрали неподесним да
5,све више сматрао
5,Завршне операције пробоја Солунског
5,том браку рођена су три
5,је рушио владе са скупштинском
5,Ђуру Басаричека и тешко
5,ће се државна криза трајно
5,према званичној биографији на наведеној
5,краља Александра I Карађорђевића
5,званично окончана доношењем
5,чиниле Хрватска сељачка странка
5,проширен и допуњен Закон о
5,Српска опозиција се углавном нечујно
5,економска криза која је тада
5,а идеологија уништења националних
5,овој таблици не налазе се
5,Драгише Цветковића и вође
5,бановине и делова
5,да постигне било какав
5,радикал из Ниша био
5,Хрватима Цветковићу је саговорник
5,је значио спајање две
5,је да се
5,власт је вршио краљ
5,којој је Цветковић
5,људских жртава и степену материјалног
5,Азији и довевши до тоталне
5,Уједињене нације су
5,да велики број
5,слом предратног економског
5,и појава двеју идеологија
5,понављање тако трауматичног
5,изазивали да иредентистички
5,кроз глобални раст
5,је преузео власт у Италији
5,коју постојећи демократски поредак није
5,је расистичка замисао
5,да збаци немачку владу
5,убрзао програм наоружавања и увео
5,догађаја у Европи и
5,како ће и убудуће
5,је била битно погођена Великом
5,одустала од својих приговра
5,добила сврху добијања времена
5,зауставила Црвена армија и нанела
5,исправљањем версајских неправде
5,тако уздрман да
5,интегритета Пољске и Румуније
5,влади је постало јасно да
5,Хитлер је био
5,односно евентуалног ратовања
5,С друге стране
5,најбоље одржавало у копненој војсци
5,типове ловачких и бомбардерских авиона
5,када је већ било
5,захваљујући постојању колонијалног царства
5,је поготово у прилог ишла
5,Италија није имала
5,уздрман трауматским искуствима битака
5,на почетку постигао спектакуларне
5,јапанско ратно ваздухопловство
5,су сматрали да
5,којима се ушло у Први
5,увијек представљала силу способну да
5,снага представљало је Краљевско ратно
5,немачкој граници који се сматрао
5,људством је било
5,уложен одређен напор
5,у потпуности заустављен Стаљиновим
5,аеродрома и лука
5,Због тога је
5,ограниченим операцијама у
5,џепови отпора су се предали
5,Финци испочетка успешно зауставили
